Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner1,Chrome 95.0.4638.54,,,2021-11-01 15:03:15,2021-11-01 15:06:04,2m - 49.456s,FAILED
,,,,,,,
Test Cases/Owner/Activate listing,Chrome 95.0.4638.54,,,2021-11-01 15:03:15,2021-11-01 15:03:35,19.560s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 15:03:15,2021-11-01 15:03:18,2.081s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 15:03:18,2021-11-01 15:03:27,8.980s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:27,2021-11-01 15:03:27,0.637s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 15:03:27,2021-11-01 15:03:28,0.981s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 15:03:28,2021-11-01 15:03:29,0.369s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-11-01 15:03:29,2021-11-01 15:03:29,0.383s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:29,2021-11-01 15:03:30,1.228s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:30,2021-11-01 15:03:31,0.568s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_ActivateDeactivate a Listing""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:31,2021-11-01 15:03:32,0.961s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listings/div_Select a Listing to ActivateDeactivate__a64143""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:32,2021-11-01 15:03:33,1.723s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Deactivated""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:33,2021-11-01 15:03:34,0.803s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Activated""))",Chrome 95.0.4638.54,,,2021-11-01 15:03:34,2021-11-01 15:03:35,0.387s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 15:03:35,2021-11-01 15:03:35,0.125s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 95.0.4638.54,,,2021-11-01 15:03:35,2021-11-01 15:03:46,11.223s,PASSED
