Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner2,Chrome 95.0.4638.54,,,2021-11-02 09:34:14,2021-11-02 09:35:53,1m - 38.352s,PASSED
,,,,,,,
Test Cases/Owner/Mark Rent as Paid,Chrome 95.0.4638.54,,,2021-11-02 09:34:15,2021-11-02 09:34:26,11.299s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-02 09:34:15,2021-11-02 09:34:17,2.166s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-02 09:34:17,2021-11-02 09:34:19,1.750s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:19,2021-11-02 09:34:20,1.118s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-02 09:34:20,2021-11-02 09:34:21,0.820s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-02 09:34:21,2021-11-02 09:34:21,0.361s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:21,2021-11-02 09:34:22,0.417s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:22,2021-11-02 09:34:23,1.319s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Mark Rent as Paid""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:23,2021-11-02 09:34:24,1.238s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/input_Mark Rent as Paid_fees""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:24,2021-11-02 09:34:25,1.116s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/input_Mark Rent as Paid_fees""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:25,2021-11-02 09:34:26,0.278s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/button_Mark Rent as Paid""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:26,2021-11-02 09:34:26,0.307s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-02 09:34:26,2021-11-02 09:34:26,0.128s,PASSED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 95.0.4638.54,,,2021-11-02 09:34:26,2021-11-02 09:34:37,10.744s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-02 09:34:26,2021-11-02 09:34:27,1.110s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-02 09:34:27,2021-11-02 09:34:33,5.568s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:33,2021-11-02 09:34:33,0.443s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-02 09:34:33,2021-11-02 09:34:34,0.941s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-02 09:34:34,2021-11-02 09:34:35,0.522s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:35,2021-11-02 09:34:35,0.298s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:35,2021-11-02 09:34:36,1.105s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:36,2021-11-02 09:34:37,0.461s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-02 09:34:37,2021-11-02 09:34:37,0.123s,PASSED
,,,,,,,
Test Cases/Owner/Rent log,Chrome 95.0.4638.54,,,2021-11-02 09:34:37,2021-11-02 09:34:48,11.280s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-02 09:34:37,2021-11-02 09:34:38,0.950s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-02 09:34:38,2021-11-02 09:34:40,2.267s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-02 09:34:40,2021-11-02 09:34:41,0.824s,PASSED
