Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 89.0.4389.114,,,2021-04-11 11:47:28,2021-04-11 11:51:58,4m - 30.341s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 89.0.4389.114,,,2021-04-11 11:47:28,2021-04-11 11:47:39,10.633s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-11 11:47:29,2021-04-11 11:47:31,2.613s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-11 11:47:31,2021-04-11 11:47:33,1.812s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:47:33,2021-04-11 11:47:36,2.829s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 89.0.4389.114,,,2021-04-11 11:47:36,2021-04-11 11:47:37,0.850s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.114,,,2021-04-11 11:47:37,2021-04-11 11:47:37,0.580s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:47:37,2021-04-11 11:47:38,0.313s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 89.0.4389.114,,,2021-04-11 11:47:38,2021-04-11 11:47:39,1.215s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-11 11:47:39,2021-04-11 11:47:39,0.112s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 89.0.4389.114,,,2021-04-11 11:47:39,2021-04-11 11:47:53,14.144s,PASSED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-11 11:47:39,2021-04-11 11:47:40,1.015s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-11 11:47:40,2021-04-11 11:47:47,6.410s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:47:47,2021-04-11 11:47:47,0.905s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 89.0.4389.114,,,2021-04-11 11:47:47,2021-04-11 11:47:48,0.809s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.114,,,2021-04-11 11:47:48,2021-04-11 11:47:49,0.328s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:47:49,2021-04-11 11:47:49,0.310s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.114,,,2021-04-11 11:47:49,2021-04-11 11:47:50,1.392s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Pay Rent""), 0)",Chrome 89.0.4389.114,,,2021-04-11 11:47:50,2021-04-11 11:47:52,1.748s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Announcements""), 0)",Chrome 89.0.4389.114,,,2021-04-11 11:47:52,2021-04-11 11:47:52,0.271s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Maintenance Request""), 0)",Chrome 89.0.4389.114,,,2021-04-11 11:47:52,2021-04-11 11:47:53,0.269s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Renew Lease""), 0)",Chrome 89.0.4389.114,,,2021-04-11 11:47:53,2021-04-11 11:47:53,0.370s,PASSED
closeBrowser(),Chrome 89.0.4389.114,,,2021-04-11 11:47:53,2021-04-11 11:47:53,0.119s,PASSED
,,,,,,,
Test Cases/Tenant/Pay Rent,Chrome 89.0.4389.114,,,2021-04-11 11:47:53,2021-04-11 11:48:39,46.159s,FAILED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-11 11:47:53,2021-04-11 11:47:54,0.890s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-11 11:47:54,2021-04-11 11:48:01,6.616s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:01,2021-04-11 11:48:02,1.090s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 89.0.4389.114,,,2021-04-11 11:48:02,2021-04-11 11:48:03,1.030s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.114,,,2021-04-11 11:48:03,2021-04-11 11:48:03,0.321s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:03,2021-04-11 11:48:04,0.400s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:04,2021-04-11 11:48:05,1.143s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:05,2021-04-11 11:48:05,0.478s,PASSED
"click(findTestObject(""Page_Tenant Portal/div_Pay Rent""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:05,2021-04-11 11:48:06,1.103s,PASSED
"click(findTestObject(""Object Repository/Page_Pay Rent/b_Rent""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:06,2021-04-11 11:48:39,32.911s,FAILED
,,,,,,,
Test Cases/Tenant/Tenant View Announcements,Chrome 89.0.4389.114,,,2021-04-11 11:48:39,2021-04-11 11:49:25,45.985s,FAILED
"openBrowser("""")",Chrome 89.0.4389.114,,,2021-04-11 11:48:39,2021-04-11 11:48:41,1.321s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.114,,,2021-04-11 11:48:41,2021-04-11 11:48:47,6.472s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.114,,,2021-04-11 11:48:47,2021-04-11 11:48:49,1.418s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 89.0.4389.114,,,2021-04-11 11:48:49,2021-04-11 11:48:49,0.880s,PASSED
