Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant without Property,Chrome 93.0.4577.82,,,2021-09-27 19:02:54,2021-09-27 19:03:50,55.956s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Not Renting),Chrome 93.0.4577.82,,,2021-09-27 19:02:54,2021-09-27 19:03:07,12.671s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-27 19:02:54,2021-09-27 19:02:56,2.030s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-27 19:02:56,2021-09-27 19:03:01,4.961s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""), STOP_ON_FAILURE)",Chrome 93.0.4577.82,,,2021-09-27 19:03:01,2021-09-27 19:03:02,0.737s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-27 19:03:02,2021-09-27 19:03:03,0.799s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-27 19:03:03,2021-09-27 19:03:03,0.373s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-27 19:03:03,2021-09-27 19:03:04,0.323s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 93.0.4577.82,,,2021-09-27 19:03:04,2021-09-27 19:03:05,1.109s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-27 19:03:05,2021-09-27 19:03:05,0.490s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Announcements""), 0)",Chrome 93.0.4577.82,,,2021-09-27 19:03:05,2021-09-27 19:03:06,0.796s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Schedule Walkthrough""), 0)",Chrome 93.0.4577.82,,,2021-09-27 19:03:06,2021-09-27 19:03:06,0.376s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Apply to Rent""), 0)",Chrome 93.0.4577.82,,,2021-09-27 19:03:06,2021-09-27 19:03:07,0.281s,PASSED
closeBrowser(),Chrome 93.0.4577.82,,,2021-09-27 19:03:07,2021-09-27 19:03:07,0.121s,PASSED
,,,,,,,
Test Cases/Tenant/Tenant View Announcements,Chrome 93.0.4577.82,,,2021-09-27 19:03:07,2021-09-27 19:03:20,13.494s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-27 19:03:07,2021-09-27 19:03:08,1.044s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-27 19:03:08,2021-09-27 19:03:13,5.287s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-27 19:03:13,2021-09-27 19:03:14,0.522s,PASSED
