Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant without Property,Chrome 93.0.4577.82,,,2021-09-20 14:57:10,2021-09-20 14:58:32,1m - 22.106s,FAILED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Not Renting),Chrome 93.0.4577.82,,,2021-09-20 14:57:10,2021-09-20 14:57:21,10.866s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 14:57:11,2021-09-20 14:57:13,2.320s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 14:57:13,2021-09-20 14:57:15,1.913s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""), STOP_ON_FAILURE)",Chrome 93.0.4577.82,,,2021-09-20 14:57:15,2021-09-20 14:57:16,0.914s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 14:57:16,2021-09-20 14:57:17,0.846s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 14:57:17,2021-09-20 14:57:17,0.472s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 14:57:17,2021-09-20 14:57:18,0.418s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 93.0.4577.82,,,2021-09-20 14:57:18,2021-09-20 14:57:19,1.303s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-20 14:57:19,2021-09-20 14:57:20,0.826s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Announcements""), 0)",Chrome 93.0.4577.82,,,2021-09-20 14:57:20,2021-09-20 14:57:20,0.683s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Schedule Walkthrough""), 0)",Chrome 93.0.4577.82,,,2021-09-20 14:57:20,2021-09-20 14:57:21,0.271s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Apply to Rent""), 0)",Chrome 93.0.4577.82,,,2021-09-20 14:57:21,2021-09-20 14:57:21,0.478s,PASSED
closeBrowser(),Chrome 93.0.4577.82,,,2021-09-20 14:57:21,2021-09-20 14:57:21,0.128s,PASSED
,,,,,,,
Test Cases/Tenant/Tenant View Announcements,Chrome 93.0.4577.82,,,2021-09-20 14:57:21,2021-09-20 14:57:35,13.689s,PASSED
