Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Unregistered User,Chrome 92.0.4515.159,,,2021-08-30 19:21:58,2021-08-30 19:24:20,2m - 22.236s,FAILED
,,,,,,,
Test Cases/Unregistered user CANNOT sign in,Chrome 92.0.4515.159,,,2021-08-30 19:21:58,2021-08-30 19:22:08,9.913s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-30 19:21:58,2021-08-30 19:22:00,2.053s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-08-30 19:22:00,2021-08-30 19:22:02,1.665s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-30 19:22:02,2021-08-30 19:22:03,0.833s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test"")",Chrome 92.0.4515.159,,,2021-08-30 19:22:03,2021-08-30 19:22:04,0.892s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""P9ET2sDE0SE="")",Chrome 92.0.4515.159,,,2021-08-30 19:22:04,2021-08-30 19:22:04,0.368s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-30 19:22:04,2021-08-30 19:22:04,0.318s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_The email address is badly formatted""), 0)",Chrome 92.0.4515.159,,,2021-08-30 19:22:04,2021-08-30 19:22:05,0.489s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""YsxTccsmuDoDBwXzvpNmKQ=="")",Chrome 92.0.4515.159,,,2021-08-30 19:22:05,2021-08-30 19:22:05,0.519s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-30 19:22:05,2021-08-30 19:22:06,0.295s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test@gmail.com"")",Chrome 92.0.4515.159,,,2021-08-30 19:22:06,2021-08-30 19:22:07,0.777s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-08-30 19:22:07,2021-08-30 19:22:07,0.405s,PASSED
