Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner,Chrome 92.0.4515.107,,,2021-08-02 14:16:09,2021-08-02 14:22:02,5m - 53.520s,FAILED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 92.0.4515.107,,,2021-08-02 14:16:09,2021-08-02 14:16:24,14.842s,PASSED
"openBrowser("""")",Chrome 92.0.4515.107,,,2021-08-02 14:16:09,2021-08-02 14:16:12,2.872s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.107,,,2021-08-02 14:16:12,2021-08-02 14:16:17,5.254s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:17,2021-08-02 14:16:19,1.535s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.107,,,2021-08-02 14:16:19,2021-08-02 14:16:20,1.073s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.107,,,2021-08-02 14:16:20,2021-08-02 14:16:20,0.385s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:20,2021-08-02 14:16:21,0.329s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:21,2021-08-02 14:16:22,1.430s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:22,2021-08-02 14:16:24,1.437s,PASSED
closeBrowser(),Chrome 92.0.4515.107,,,2021-08-02 14:16:24,2021-08-02 14:16:24,0.138s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 92.0.4515.107,,,2021-08-02 14:16:24,2021-08-02 14:16:45,21.348s,PASSED
"openBrowser("""")",Chrome 92.0.4515.107,,,2021-08-02 14:16:24,2021-08-02 14:16:25,1.189s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.107,,,2021-08-02 14:16:25,2021-08-02 14:16:27,1.427s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:27,2021-08-02 14:16:28,1.621s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.107,,,2021-08-02 14:16:28,2021-08-02 14:16:29,1.165s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.107,,,2021-08-02 14:16:29,2021-08-02 14:16:30,0.441s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 92.0.4515.107,,,2021-08-02 14:16:30,2021-08-02 14:16:30,0.412s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:30,2021-08-02 14:16:32,1.519s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:32,2021-08-02 14:16:32,0.531s,PASSED
"click(findTestObject(""Page_Owner Portal/h4_Add an Announcement""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:32,2021-08-02 14:16:34,1.587s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon Test"")",Chrome 92.0.4515.107,,,2021-08-02 14:16:34,2021-08-02 14:16:35,1.394s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/textarea_Add an Announcement_announcement""), ""Hello this is a Katalon test"")",Chrome 92.0.4515.107,,,2021-08-02 14:16:35,2021-08-02 14:16:36,0.572s,PASSED
"click(findTestObject(""Object Repository/Page_Add Announcement/button_Add Announcement""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:36,2021-08-02 14:16:36,0.332s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/button_Katalon Test""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:36,2021-08-02 14:16:44,7.829s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:44,2021-08-02 14:16:44,0.309s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:44,2021-08-02 14:16:45,0.287s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 92.0.4515.107,,,2021-08-02 14:16:45,2021-08-02 14:16:45,0.294s,PASSED
