Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner1,Chrome 92.0.4515.159,,,2021-09-06 13:23:47,2021-09-06 13:26:13,2m - 25.756s,PASSED
,,,,,,,
Test Cases/Owner/Activate listing,Chrome 92.0.4515.159,,,2021-09-06 13:23:47,2021-09-06 13:24:07,19.810s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:23:48,2021-09-06 13:23:50,1.911s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:23:50,2021-09-06 13:23:59,9.120s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:23:59,2021-09-06 13:23:59,0.631s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.159,,,2021-09-06 13:23:59,2021-09-06 13:24:00,0.857s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:24:00,2021-09-06 13:24:01,0.361s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 92.0.4515.159,,,2021-09-06 13:24:01,2021-09-06 13:24:01,0.291s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:01,2021-09-06 13:24:02,1.223s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:02,2021-09-06 13:24:03,0.482s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_ActivateDeactivate a Listing""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:03,2021-09-06 13:24:04,1.589s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listings/div_Select a Listing to ActivateDeactivate__a64143""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:04,2021-09-06 13:24:06,1.840s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Deactivated""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:06,2021-09-06 13:24:07,0.823s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Activated""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:07,2021-09-06 13:24:07,0.292s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-09-06 13:24:07,2021-09-06 13:24:07,0.123s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 92.0.4515.159,,,2021-09-06 13:24:07,2021-09-06 13:24:23,15.689s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:24:07,2021-09-06 13:24:08,0.807s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:24:08,2021-09-06 13:24:15,6.973s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:24:15,2021-09-06 13:24:16,0.490s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.159,,,2021-09-06 13:24:16,2021-09-06 13:24:17,0.956s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:24:17,2021-09-06 13:24:17,0.322s,PASSED
