Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner,Chrome 91.0.4472.114,,,2021-07-12 19:39:54,2021-07-12 19:49:04,9m - 10.208s,FAILED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 91.0.4472.114,,,2021-07-12 19:39:54,2021-07-12 19:40:17,23.032s,FAILED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-12 19:39:54,2021-07-12 19:39:57,2.240s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-12 19:39:57,2021-07-12 19:40:06,9.527s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-12 19:40:06,2021-07-12 19:40:08,2.075s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-12 19:40:08,2021-07-12 19:40:12,3.878s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-12 19:40:12,2021-07-12 19:40:14,1.901s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-12 19:40:14,2021-07-12 19:40:15,1.326s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 91.0.4472.114,,,2021-07-12 19:40:15,2021-07-12 19:40:17,1.724s,FAILED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 91.0.4472.114,,,2021-07-12 19:40:17,2021-07-12 19:40:40,23.421s,FAILED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-12 19:40:17,2021-07-12 19:40:18,1.358s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-12 19:40:18,2021-07-12 19:40:27,8.535s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-12 19:40:27,2021-07-12 19:40:29,2.118s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-12 19:40:29,2021-07-12 19:40:33,3.761s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-12 19:40:33,2021-07-12 19:40:35,2.060s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 91.0.4472.114,,,2021-07-12 19:40:35,2021-07-12 19:40:37,1.919s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 91.0.4472.114,,,2021-07-12 19:40:37,2021-07-12 19:40:40,3.494s,FAILED
,,,,,,,
Test Cases/Owner/Edit Announcement,Chrome 91.0.4472.114,,,2021-07-12 19:40:40,2021-07-12 19:40:54,13.679s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-12 19:40:41,2021-07-12 19:40:42,1.316s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-12 19:40:42,2021-07-12 19:40:44,2.142s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-12 19:40:44,2021-07-12 19:40:45,0.531s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-12 19:40:45,2021-07-12 19:40:45,0.917s,PASSED
