Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner,Chrome 89.0.4389.90,,,2021-03-31 20:29:18,2021-03-31 20:35:33,6m - 14.684s,FAILED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 89.0.4389.90,,,2021-03-31 20:29:19,2021-03-31 20:29:32,13.276s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2021-03-31 20:29:19,2021-03-31 20:29:21,2.367s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.90,,,2021-03-31 20:29:21,2021-03-31 20:29:27,5.694s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:27,2021-03-31 20:29:28,1.068s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.90,,,2021-03-31 20:29:28,2021-03-31 20:29:29,0.966s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.90,,,2021-03-31 20:29:29,2021-03-31 20:29:30,0.477s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:30,2021-03-31 20:29:30,0.338s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:30,2021-03-31 20:29:31,1.333s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:31,2021-03-31 20:29:32,0.601s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-03-31 20:29:32,2021-03-31 20:29:32,0.123s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 89.0.4389.90,,,2021-03-31 20:29:32,2021-03-31 20:29:50,17.992s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2021-03-31 20:29:32,2021-03-31 20:29:33,1.079s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.90,,,2021-03-31 20:29:33,2021-03-31 20:29:40,6.581s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:40,2021-03-31 20:29:41,0.897s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.90,,,2021-03-31 20:29:41,2021-03-31 20:29:42,1.021s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.90,,,2021-03-31 20:29:42,2021-03-31 20:29:42,0.428s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2021-03-31 20:29:42,2021-03-31 20:29:43,0.293s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:43,2021-03-31 20:29:44,1.311s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:44,2021-03-31 20:29:44,0.474s,PASSED
"click(findTestObject(""Page_Owner Portal/h4_Add an Announcement""))",Chrome 89.0.4389.90,,,2021-03-31 20:29:44,2021-03-31 20:29:45,1.075s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon Test"")",Chrome 89.0.4389.90,,,2021-03-31 20:29:45,2021-03-31 20:29:47,1.107s,PASSED
