Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Unregistered User,Chrome 94.0.4606.61,,,2021-10-04 14:22:27,2021-10-04 14:23:53,1m - 25.876s,PASSED
,,,,,,,
Test Cases/Unregistered user CANNOT sign in,Chrome 94.0.4606.61,,,2021-10-04 14:22:27,2021-10-04 14:22:38,11.057s,PASSED
"openBrowser("""")",Chrome 94.0.4606.61,,,2021-10-04 14:22:28,2021-10-04 14:22:30,2.137s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.61,,,2021-10-04 14:22:30,2021-10-04 14:22:32,2.231s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 94.0.4606.61,,,2021-10-04 14:22:32,2021-10-04 14:22:34,1.497s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test"")",Chrome 94.0.4606.61,,,2021-10-04 14:22:34,2021-10-04 14:22:34,0.857s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""P9ET2sDE0SE="")",Chrome 94.0.4606.61,,,2021-10-04 14:22:34,2021-10-04 14:22:35,0.458s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.61,,,2021-10-04 14:22:35,2021-10-04 14:22:35,0.435s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_The email address is badly formatted""), 0)",Chrome 94.0.4606.61,,,2021-10-04 14:22:35,2021-10-04 14:22:36,0.480s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""YsxTccsmuDoDBwXzvpNmKQ=="")",Chrome 94.0.4606.61,,,2021-10-04 14:22:36,2021-10-04 14:22:36,0.411s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.61,,,2021-10-04 14:22:36,2021-10-04 14:22:36,0.287s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test@gmail.com"")",Chrome 94.0.4606.61,,,2021-10-04 14:22:36,2021-10-04 14:22:37,0.879s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.61,,,2021-10-04 14:22:37,2021-10-04 14:22:38,0.294s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_There is no user record corresponding t_0b1d2f""), 0)",Chrome 94.0.4606.61,,,2021-10-04 14:22:38,2021-10-04 14:22:38,0.672s,PASSED
closeBrowser(),Chrome 94.0.4606.61,,,2021-10-04 14:22:38,2021-10-04 14:22:38,0.120s,PASSED
,,,,,,,
Test Cases/View Listing NOT Signed in,Chrome 94.0.4606.61,,,2021-10-04 14:22:38,2021-10-04 14:22:44,5.778s,PASSED
"openBrowser("""")",Chrome 94.0.4606.61,,,2021-10-04 14:22:39,2021-10-04 14:22:40,1.143s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.61,,,2021-10-04 14:22:40,2021-10-04 14:22:41,1.618s,PASSED
