Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
OwnerAddView,Chrome 92.0.4515.131,,,2021-08-04 19:47:52,2021-08-04 19:49:35,1m - 42.391s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 92.0.4515.131,,,2021-08-04 19:47:53,2021-08-04 19:48:08,15.535s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-04 19:47:53,2021-08-04 19:47:55,2.504s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-04 19:47:55,2021-08-04 19:47:59,3.855s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-04 19:47:59,2021-08-04 19:48:00,0.578s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.131,,,2021-08-04 19:48:00,2021-08-04 19:48:01,0.804s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-04 19:48:01,2021-08-04 19:48:01,0.479s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-04 19:48:01,2021-08-04 19:48:01,0.434s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.131,,,2021-08-04 19:48:01,2021-08-04 19:48:03,1.239s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add an Announcement""))",Chrome 92.0.4515.131,,,2021-08-04 19:48:03,2021-08-04 19:48:04,1.244s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon test"")",Chrome 92.0.4515.131,,,2021-08-04 19:48:04,2021-08-04 19:48:05,1.464s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/textarea_Add an Announcement_announcement""), ""Katalon test"")",Chrome 92.0.4515.131,,,2021-08-04 19:48:05,2021-08-04 19:48:06,0.589s,PASSED
"click(findTestObject(""Object Repository/Page_Add Announcement/button_Add Announcement""))",Chrome 92.0.4515.131,,,2021-08-04 19:48:06,2021-08-04 19:48:06,0.338s,PASSED
"waitForElementPresent(findTestObject(""Page_Announcements/button_Katalon Test""), 0)",Chrome 92.0.4515.131,,,2021-08-04 19:48:06,2021-08-04 19:48:08,1.574s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-04 19:48:08,2021-08-04 19:48:08,0.124s,PASSED
,,,,,,,
Test Cases/Owner/Add Fees,Chrome 92.0.4515.131,,,2021-08-04 19:48:08,2021-08-04 19:48:18,10.235s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-04 19:48:08,2021-08-04 19:48:09,1.023s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-04 19:48:09,2021-08-04 19:48:12,2.584s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-04 19:48:12,2021-08-04 19:48:12,0.555s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.131,,,2021-08-04 19:48:12,2021-08-04 19:48:13,0.947s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-04 19:48:13,2021-08-04 19:48:14,0.466s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 92.0.4515.131,,,2021-08-04 19:48:14,2021-08-04 19:48:14,0.311s,PASSED
