Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 91.0.4472.114,,,2021-07-15 11:41:50,2021-07-15 11:44:59,3m - 9.098s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 91.0.4472.114,,,2021-07-15 11:41:51,2021-07-15 11:42:08,17.005s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 11:41:51,2021-07-15 11:41:53,2.015s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 11:41:53,2021-07-15 11:42:01,8.082s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 11:42:01,2021-07-15 11:42:02,0.627s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-15 11:42:02,2021-07-15 11:42:03,0.956s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 11:42:03,2021-07-15 11:42:03,0.461s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 11:42:03,2021-07-15 11:42:03,0.314s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 91.0.4472.114,,,2021-07-15 11:42:03,2021-07-15 11:42:07,4.176s,PASSED
closeBrowser(),Chrome 91.0.4472.114,,,2021-07-15 11:42:07,2021-07-15 11:42:08,0.107s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 91.0.4472.114,,,2021-07-15 11:42:08,2021-07-15 11:42:28,20.691s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 11:42:08,2021-07-15 11:42:09,0.920s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 11:42:09,2021-07-15 11:42:15,6.029s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 11:42:15,2021-07-15 11:42:16,1.183s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 91.0.4472.114,,,2021-07-15 11:42:16,2021-07-15 11:42:17,0.862s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 11:42:17,2021-07-15 11:42:17,0.319s,PASSED
