Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 91.0.4472.114,,,2021-07-15 11:45:43,2021-07-15 11:48:21,2m - 37.594s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 91.0.4472.114,,,2021-07-15 11:45:43,2021-07-15 11:45:56,13.126s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 11:45:44,2021-07-15 11:45:45,1.959s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 11:45:45,2021-07-15 11:45:52,6.342s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 11:45:52,2021-07-15 11:45:54,1.716s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-15 11:45:54,2021-07-15 11:45:54,0.839s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 11:45:54,2021-07-15 11:45:55,0.371s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 11:45:55,2021-07-15 11:45:55,0.314s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 91.0.4472.114,,,2021-07-15 11:45:55,2021-07-15 11:45:56,1.201s,PASSED
closeBrowser(),Chrome 91.0.4472.114,,,2021-07-15 11:45:56,2021-07-15 11:45:56,0.112s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 91.0.4472.114,,,2021-07-15 11:45:56,2021-07-15 11:46:10,13.212s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 11:45:57,2021-07-15 11:45:58,1.045s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 11:45:58,2021-07-15 11:46:02,4.419s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 11:46:02,2021-07-15 11:46:04,1.593s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 91.0.4472.114,,,2021-07-15 11:46:04,2021-07-15 11:46:04,0.798s,PASSED
