Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner1,Chrome 93.0.4577.82,,,2021-09-20 15:56:05,2021-09-20 15:58:28,2m - 23.355s,PASSED
,,,,,,,
Test Cases/Owner/Activate listing,Chrome 93.0.4577.82,,,2021-09-20 15:56:05,2021-09-20 15:56:23,17.378s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 15:56:06,2021-09-20 15:56:08,2.054s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:08,2021-09-20 15:56:13,5.160s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:13,2021-09-20 15:56:14,0.696s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:14,2021-09-20 15:56:14,0.963s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 15:56:14,2021-09-20 15:56:15,0.362s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 93.0.4577.82,,,2021-09-20 15:56:15,2021-09-20 15:56:15,0.415s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:15,2021-09-20 15:56:17,1.335s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:17,2021-09-20 15:56:17,0.469s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_ActivateDeactivate a Listing""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:17,2021-09-20 15:56:19,1.548s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listings/div_Select a Listing to ActivateDeactivate__a64143""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:19,2021-09-20 15:56:21,2.735s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Deactivated""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:21,2021-09-20 15:56:22,0.822s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Activated""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:22,2021-09-20 15:56:23,0.401s,PASSED
closeBrowser(),Chrome 93.0.4577.82,,,2021-09-20 15:56:23,2021-09-20 15:56:23,0.130s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 93.0.4577.82,,,2021-09-20 15:56:23,2021-09-20 15:56:39,16.403s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 15:56:23,2021-09-20 15:56:24,0.999s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:24,2021-09-20 15:56:32,7.978s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:32,2021-09-20 15:56:32,0.463s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:32,2021-09-20 15:56:33,0.861s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 15:56:33,2021-09-20 15:56:34,0.345s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:34,2021-09-20 15:56:34,0.317s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:34,2021-09-20 15:56:35,1.547s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add an Announcement""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:35,2021-09-20 15:56:37,1.123s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon test"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:37,2021-09-20 15:56:38,1.451s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/textarea_Add an Announcement_announcement""), ""Katalon test"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:38,2021-09-20 15:56:39,0.571s,PASSED
"click(findTestObject(""Object Repository/Page_Add Announcement/button_Add Announcement""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:39,2021-09-20 15:56:39,0.459s,PASSED
closeBrowser(),Chrome 93.0.4577.82,,,2021-09-20 15:56:39,2021-09-20 15:56:39,0.119s,PASSED
,,,,,,,
Test Cases/Owner/Add Fees,Chrome 93.0.4577.82,,,2021-09-20 15:56:39,2021-09-20 15:56:54,14.603s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 15:56:39,2021-09-20 15:56:40,1.121s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:40,2021-09-20 15:56:47,6.559s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:47,2021-09-20 15:56:48,0.540s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:48,2021-09-20 15:56:48,0.912s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 15:56:48,2021-09-20 15:56:49,0.328s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 93.0.4577.82,,,2021-09-20 15:56:49,2021-09-20 15:56:49,0.281s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:49,2021-09-20 15:56:51,1.633s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add Fees""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:51,2021-09-20 15:56:52,1.803s,PASSED
"click(findTestObject(""Object Repository/Page_Add Additional Fees/button_Add Fee""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:52,2021-09-20 15:56:54,1.145s,PASSED
closeBrowser(),Chrome 93.0.4577.82,,,2021-09-20 15:56:54,2021-09-20 15:56:54,0.113s,PASSED
,,,,,,,
Test Cases/Owner/Add listing,Chrome 93.0.4577.82,,,2021-09-20 15:56:54,2021-09-20 15:57:17,23.215s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 15:56:54,2021-09-20 15:56:55,0.964s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:55,2021-09-20 15:56:57,1.668s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:56:57,2021-09-20 15:56:59,2.553s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 15:56:59,2021-09-20 15:57:00,1.000s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""p4y+y39Ir5MSxNs1t5lTZQ=="")",Chrome 93.0.4577.82,,,2021-09-20 15:57:00,2021-09-20 15:57:01,0.423s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:01,2021-09-20 15:57:01,0.401s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Email Password Sign-In Remember meForgo_94f557""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:01,2021-09-20 15:57:02,0.707s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 15:57:02,2021-09-20 15:57:02,0.310s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:02,2021-09-20 15:57:02,0.281s,PASSED
closeBrowser(),Chrome 93.0.4577.82,,,2021-09-20 15:57:02,2021-09-20 15:57:02,0.105s,PASSED
"openBrowser("""")",Chrome 93.0.4577.82,,,2021-09-20 15:57:02,2021-09-20 15:57:03,0.839s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:03,2021-09-20 15:57:06,2.470s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:06,2021-09-20 15:57:07,1.302s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:07,2021-09-20 15:57:08,0.990s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 93.0.4577.82,,,2021-09-20 15:57:08,2021-09-20 15:57:08,0.439s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 93.0.4577.82,,,2021-09-20 15:57:08,2021-09-20 15:57:09,0.381s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:09,2021-09-20 15:57:10,1.349s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add a Listing""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:10,2021-09-20 15:57:11,1.224s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Add a Listing_address""), ""Katalon Test"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:11,2021-09-20 15:57:13,1.192s,PASSED
"click(findTestObject(""Object Repository/Page_Add Listing/input_Add a Listing_type""))",Chrome 93.0.4577.82,,,2021-09-20 15:57:13,2021-09-20 15:57:13,0.300s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Apartment_rent""), ""500"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:13,2021-09-20 15:57:13,0.558s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Apartment_bedrooms""), ""4"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:13,2021-09-20 15:57:14,0.561s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Apartment_damage""), ""300"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:14,2021-09-20 15:57:14,0.554s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/textarea_Apartment_utilities""), ""test"")",Chrome 93.0.4577.82,,,2021-09-20 15:57:14,2021-09-20 15:57:15,0.554s,PASSED
