Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 89.0.4389.82,,,2021-03-14 00:34:47,2021-03-14 00:37:29,2m - 41.295s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 89.0.4389.82,,,2021-03-14 00:34:48,2021-03-14 00:35:10,22.401s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 00:34:48,2021-03-14 00:34:50,2.101s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 00:34:50,2021-03-14 00:34:58,7.704s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 00:34:58,2021-03-14 00:35:00,2.431s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-14 00:35:00,2021-03-14 00:35:04,3.814s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 00:35:04,2021-03-14 00:35:06,1.998s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 00:35:06,2021-03-14 00:35:08,1.935s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 89.0.4389.82,,,2021-03-14 00:35:08,2021-03-14 00:35:10,2.025s,PASSED
closeBrowser(),Chrome 89.0.4389.82,,,2021-03-14 00:35:10,2021-03-14 00:35:10,0.113s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 89.0.4389.82,,,2021-03-14 00:35:10,2021-03-14 00:35:22,11.534s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 00:35:11,2021-03-14 00:35:12,1.001s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 00:35:12,2021-03-14 00:35:16,4.437s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 00:35:16,2021-03-14 00:35:17,1.048s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 89.0.4389.82,,,2021-03-14 00:35:17,2021-03-14 00:35:18,1.039s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 00:35:18,2021-03-14 00:35:18,0.334s,PASSED
