Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner1,Chrome 92.0.4515.131,,,2021-08-04 19:52:29,2021-08-04 19:55:16,2m - 46.738s,FAILED
,,,,,,,
Test Cases/Owner/Activate listing,Chrome 92.0.4515.131,,,2021-08-04 19:52:30,2021-08-04 19:52:44,14.236s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-04 19:52:30,2021-08-04 19:52:33,2.628s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-04 19:52:33,2021-08-04 19:52:35,2.113s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:35,2021-08-04 19:52:36,1.003s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.131,,,2021-08-04 19:52:36,2021-08-04 19:52:37,0.809s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-04 19:52:37,2021-08-04 19:52:37,0.516s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 92.0.4515.131,,,2021-08-04 19:52:37,2021-08-04 19:52:38,0.407s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:38,2021-08-04 19:52:39,1.214s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:39,2021-08-04 19:52:40,0.675s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_ActivateDeactivate a Listing""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:40,2021-08-04 19:52:40,0.964s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listings/div_Select a Listing to ActivateDeactivate__a64143""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:40,2021-08-04 19:52:43,2.088s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Deactivated""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:43,2021-08-04 19:52:43,0.853s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Activated""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:43,2021-08-04 19:52:44,0.299s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-04 19:52:44,2021-08-04 19:52:44,0.140s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 92.0.4515.131,,,2021-08-04 19:52:44,2021-08-04 19:52:56,12.326s,FAILED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-04 19:52:44,2021-08-04 19:52:45,0.992s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-04 19:52:45,2021-08-04 19:52:47,1.437s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-04 19:52:47,2021-08-04 19:52:48,1.130s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 92.0.4515.131,,,2021-08-04 19:52:48,2021-08-04 19:52:48,0.807s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-04 19:52:48,2021-08-04 19:52:49,0.446s,PASSED
