Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 94.0.4606.81,,,2021-10-18 13:45:12,2021-10-18 13:48:31,3m - 18.144s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 94.0.4606.81,,,2021-10-18 13:45:13,2021-10-18 13:45:22,9.399s,PASSED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 13:45:13,2021-10-18 13:45:15,2.193s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 13:45:15,2021-10-18 13:45:17,1.617s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 13:45:17,2021-10-18 13:45:19,2.185s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 94.0.4606.81,,,2021-10-18 13:45:19,2021-10-18 13:45:20,0.859s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 94.0.4606.81,,,2021-10-18 13:45:20,2021-10-18 13:45:20,0.476s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 13:45:20,2021-10-18 13:45:21,0.307s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 94.0.4606.81,,,2021-10-18 13:45:21,2021-10-18 13:45:22,1.314s,PASSED
closeBrowser(),Chrome 94.0.4606.81,,,2021-10-18 13:45:22,2021-10-18 13:45:22,0.116s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 94.0.4606.81,,,2021-10-18 13:45:22,2021-10-18 13:46:07,45.329s,FAILED
"openBrowser("""")",Chrome 94.0.4606.81,,,2021-10-18 13:45:22,2021-10-18 13:45:23,1.103s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.81,,,2021-10-18 13:45:23,2021-10-18 13:45:25,1.515s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 94.0.4606.81,,,2021-10-18 13:45:25,2021-10-18 13:45:27,2.325s,PASSED
