Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner,Chrome 89.0.4389.82,,,2021-03-14 12:11:17,2021-03-14 12:13:40,2m - 22.581s,PASSED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 89.0.4389.82,,,2021-03-14 12:11:18,2021-03-14 12:11:31,13.129s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 12:11:18,2021-03-14 12:11:20,2.261s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 12:11:20,2021-03-14 12:11:26,5.997s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:26,2021-03-14 12:11:27,1.010s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-14 12:11:27,2021-03-14 12:11:28,0.903s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 12:11:28,2021-03-14 12:11:29,0.351s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:29,2021-03-14 12:11:29,0.317s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:29,2021-03-14 12:11:30,1.334s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:30,2021-03-14 12:11:31,0.482s,PASSED
closeBrowser(),Chrome 89.0.4389.82,,,2021-03-14 12:11:31,2021-03-14 12:11:31,0.187s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 89.0.4389.82,,,2021-03-14 12:11:31,2021-03-14 12:11:48,16.991s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 12:11:31,2021-03-14 12:11:32,1.102s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 12:11:32,2021-03-14 12:11:38,5.842s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:38,2021-03-14 12:11:39,0.866s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-14 12:11:39,2021-03-14 12:11:40,0.966s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 12:11:40,2021-03-14 12:11:40,0.433s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 89.0.4389.82,,,2021-03-14 12:11:40,2021-03-14 12:11:41,0.409s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:41,2021-03-14 12:11:42,1.324s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:42,2021-03-14 12:11:42,0.472s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add an Announcement""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:42,2021-03-14 12:11:44,1.095s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon Test"")",Chrome 89.0.4389.82,,,2021-03-14 12:11:44,2021-03-14 12:11:45,1.303s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/textarea_Add an Announcement_announcement""), ""Hello this is a Katalon test"")",Chrome 89.0.4389.82,,,2021-03-14 12:11:45,2021-03-14 12:11:46,0.676s,PASSED
"click(findTestObject(""Object Repository/Page_Add Announcement/button_Add Announcement""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:46,2021-03-14 12:11:46,0.447s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/button_Katalon Test""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:46,2021-03-14 12:11:47,0.782s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:47,2021-03-14 12:11:47,0.309s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:47,2021-03-14 12:11:47,0.301s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 89.0.4389.82,,,2021-03-14 12:11:47,2021-03-14 12:11:48,0.374s,PASSED
closeBrowser(),Chrome 89.0.4389.82,,,2021-03-14 12:11:48,2021-03-14 12:11:48,0.105s,PASSED
,,,,,,,
Test Cases/Owner/Edit Announcement,Chrome 89.0.4389.82,,,2021-03-14 12:11:48,2021-03-14 12:12:02,14.556s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 12:11:48,2021-03-14 12:11:49,0.917s,PASSED
