Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner1,Chrome 95.0.4638.54,,,2021-11-01 15:06:29,2021-11-01 15:09:18,2m - 48.669s,FAILED
,,,,,,,
Test Cases/Owner/Activate listing,Chrome 95.0.4638.54,,,2021-11-01 15:06:29,2021-11-01 15:06:45,15.996s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 15:06:30,2021-11-01 15:06:32,2.360s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 15:06:32,2021-11-01 15:06:36,4.206s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:06:36,2021-11-01 15:06:37,0.723s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 15:06:37,2021-11-01 15:06:38,1.052s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 15:06:38,2021-11-01 15:06:38,0.398s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-11-01 15:06:38,2021-11-01 15:06:39,0.401s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 95.0.4638.54,,,2021-11-01 15:06:39,2021-11-01 15:06:40,1.129s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 15:06:40,2021-11-01 15:06:40,0.461s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_ActivateDeactivate a Listing""))",Chrome 95.0.4638.54,,,2021-11-01 15:06:40,2021-11-01 15:06:42,1.888s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listings/div_Select a Listing to ActivateDeactivate__a64143""))",Chrome 95.0.4638.54,,,2021-11-01 15:06:42,2021-11-01 15:06:44,1.782s,PASSED
