Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 92.0.4515.159,,,2021-09-06 13:09:46,2021-09-06 13:11:40,1m - 54.658s,PASSED
,,,,,,,
Test Cases/Sign in,Chrome 92.0.4515.159,,,2021-09-06 13:09:46,2021-09-06 13:09:55,8.945s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:09:46,2021-09-06 13:09:48,1.912s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:09:48,2021-09-06 13:09:50,1.582s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:09:50,2021-09-06 13:09:52,2.007s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 92.0.4515.159,,,2021-09-06 13:09:52,2021-09-06 13:09:53,0.844s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:09:53,2021-09-06 13:09:53,0.469s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:09:53,2021-09-06 13:09:53,0.312s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 92.0.4515.159,,,2021-09-06 13:09:53,2021-09-06 13:09:55,1.413s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-09-06 13:09:55,2021-09-06 13:09:55,0.115s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 92.0.4515.159,,,2021-09-06 13:09:55,2021-09-06 13:10:05,10.280s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:09:55,2021-09-06 13:09:56,0.908s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:09:56,2021-09-06 13:09:58,1.534s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:09:58,2021-09-06 13:09:59,1.736s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 92.0.4515.159,,,2021-09-06 13:09:59,2021-09-06 13:10:00,0.838s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:10:00,2021-09-06 13:10:00,0.327s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:00,2021-09-06 13:10:01,0.320s,PASSED
"click(findTestObject(""Page_Home/a_Portal""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:01,2021-09-06 13:10:02,1.347s,PASSED
"click(findTestObject(""Page_Home/a_Portal""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:02,2021-09-06 13:10:03,0.919s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_Pay Rent""), 0)",Chrome 92.0.4515.159,,,2021-09-06 13:10:03,2021-09-06 13:10:04,0.915s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_Announcements""), 0)",Chrome 92.0.4515.159,,,2021-09-06 13:10:04,2021-09-06 13:10:04,0.368s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_Request Maintenance""), 0)",Chrome 92.0.4515.159,,,2021-09-06 13:10:04,2021-09-06 13:10:05,0.374s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_View Payment History""), 0)",Chrome 92.0.4515.159,,,2021-09-06 13:10:05,2021-09-06 13:10:05,0.368s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-09-06 13:10:05,2021-09-06 13:10:05,0.147s,PASSED
,,,,,,,
Test Cases/Tenant/Pay Rent,Chrome 92.0.4515.159,,,2021-09-06 13:10:05,2021-09-06 13:10:19,13.652s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:10:05,2021-09-06 13:10:06,0.786s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:06,2021-09-06 13:10:10,4.317s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:10,2021-09-06 13:10:11,0.532s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:11,2021-09-06 13:10:12,0.807s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:10:12,2021-09-06 13:10:12,0.433s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:12,2021-09-06 13:10:13,0.495s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:13,2021-09-06 13:10:14,1.600s,PASSED
"click(findTestObject(""Page_Tenant Portal/h4_Pay Rent""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:14,2021-09-06 13:10:17,2.883s,PASSED
"click(findTestObject(""Object Repository/Page_Pay Rent/b_Rent""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:17,2021-09-06 13:10:18,0.804s,PASSED
"click(findTestObject(""Object Repository/Page_Pay Rent/b_Online Fees""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:18,2021-09-06 13:10:18,0.307s,PASSED
"click(findTestObject(""Object Repository/Page_Pay Rent/b_Total""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:18,2021-09-06 13:10:19,0.392s,PASSED
"switchToWindowTitle(""Pay Rent"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:19,2021-09-06 13:10:19,0.022s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-09-06 13:10:19,2021-09-06 13:10:19,0.104s,PASSED
,,,,,,,
Test Cases/Tenant/Tenant View Announcements,Chrome 92.0.4515.159,,,2021-09-06 13:10:19,2021-09-06 13:10:35,16.012s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:10:19,2021-09-06 13:10:20,0.793s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:20,2021-09-06 13:10:28,7.682s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:28,2021-09-06 13:10:28,0.448s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:28,2021-09-06 13:10:29,0.856s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:10:29,2021-09-06 13:10:29,0.422s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:29,2021-09-06 13:10:30,0.406s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:30,2021-09-06 13:10:31,1.510s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:31,2021-09-06 13:10:32,0.900s,PASSED
"click(findTestObject(""Page_Tenant Portal/div_Announcements""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:32,2021-09-06 13:10:34,1.607s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/button_3""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:34,2021-09-06 13:10:34,0.842s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/button_3""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:34,2021-09-06 13:10:35,0.283s,PASSED
closeBrowser(),Chrome 92.0.4515.159,,,2021-09-06 13:10:35,2021-09-06 13:10:35,0.105s,PASSED
,,,,,,,
Test Cases/Tenant/Request Maintenance,Chrome 92.0.4515.159,,,2021-09-06 13:10:35,2021-09-06 13:10:52,16.623s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-09-06 13:10:35,2021-09-06 13:10:36,0.809s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:36,2021-09-06 13:10:44,7.979s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:44,2021-09-06 13:10:44,0.587s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 92.0.4515.159,,,2021-09-06 13:10:44,2021-09-06 13:10:45,0.798s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.159,,,2021-09-06 13:10:45,2021-09-06 13:10:46,0.426s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.159,,,2021-09-06 13:10:46,2021-09-06 13:10:46,0.396s,PASSED
