Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant with Property,Chrome 92.0.4515.131,,,2021-08-11 19:17:37,2021-08-11 19:19:08,1m - 31.769s,PASSED
,,,,,,,
Test Cases/Sign in,Chrome 92.0.4515.131,,,2021-08-11 19:17:37,2021-08-11 19:17:45,7.645s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-11 19:17:37,2021-08-11 19:17:39,1.993s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-11 19:17:39,2021-08-11 19:17:41,1.647s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:41,2021-08-11 19:17:42,0.984s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 92.0.4515.131,,,2021-08-11 19:17:42,2021-08-11 19:17:43,0.853s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-11 19:17:43,2021-08-11 19:17:43,0.367s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:43,2021-08-11 19:17:43,0.312s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 92.0.4515.131,,,2021-08-11 19:17:43,2021-08-11 19:17:44,1.099s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-11 19:17:44,2021-08-11 19:17:45,0.118s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Renting),Chrome 92.0.4515.131,,,2021-08-11 19:17:45,2021-08-11 19:17:54,9.730s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-11 19:17:45,2021-08-11 19:17:46,0.973s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-11 19:17:46,2021-08-11 19:17:48,1.925s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:48,2021-08-11 19:17:49,1.073s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 92.0.4515.131,,,2021-08-11 19:17:49,2021-08-11 19:17:49,0.811s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-11 19:17:49,2021-08-11 19:17:50,0.329s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:50,2021-08-11 19:17:50,0.419s,PASSED
"click(findTestObject(""Page_Home/a_Portal""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:50,2021-08-11 19:17:52,1.414s,PASSED
"click(findTestObject(""Page_Home/a_Portal""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:52,2021-08-11 19:17:52,0.796s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_Pay Rent""), 0)",Chrome 92.0.4515.131,,,2021-08-11 19:17:52,2021-08-11 19:17:53,0.812s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_Announcements""), 0)",Chrome 92.0.4515.131,,,2021-08-11 19:17:53,2021-08-11 19:17:54,0.267s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_Request Maintenance""), 0)",Chrome 92.0.4515.131,,,2021-08-11 19:17:54,2021-08-11 19:17:54,0.368s,PASSED
"verifyElementPresent(findTestObject(""Page_Tenant Portal/h4_View Payment History""), 0)",Chrome 92.0.4515.131,,,2021-08-11 19:17:54,2021-08-11 19:17:54,0.272s,PASSED
closeBrowser(),Chrome 92.0.4515.131,,,2021-08-11 19:17:54,2021-08-11 19:17:54,0.101s,PASSED
,,,,,,,
Test Cases/Tenant/Pay Rent,Chrome 92.0.4515.131,,,2021-08-11 19:17:54,2021-08-11 19:18:07,12.950s,PASSED
"openBrowser("""")",Chrome 92.0.4515.131,,,2021-08-11 19:17:54,2021-08-11 19:17:55,0.923s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 92.0.4515.131,,,2021-08-11 19:17:55,2021-08-11 19:17:57,1.725s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-11 19:17:57,2021-08-11 19:17:59,1.623s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test321@gmail.com"")",Chrome 92.0.4515.131,,,2021-08-11 19:17:59,2021-08-11 19:17:59,0.795s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 92.0.4515.131,,,2021-08-11 19:17:59,2021-08-11 19:18:00,0.324s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 92.0.4515.131,,,2021-08-11 19:18:00,2021-08-11 19:18:00,0.300s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 92.0.4515.131,,,2021-08-11 19:18:00,2021-08-11 19:18:01,1.323s,PASSED
"click(findTestObject(""Page_Tenant Portal/h4_Pay Rent""))",Chrome 92.0.4515.131,,,2021-08-11 19:18:01,2021-08-11 19:18:05,3.481s,PASSED
