Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant without Property,Chrome 94.0.4606.61,,,2021-10-04 14:29:13,2021-10-04 14:29:57,43.689s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Not Renting),Chrome 94.0.4606.61,,,2021-10-04 14:29:13,2021-10-04 14:29:25,11.592s,PASSED
"openBrowser("""")",Chrome 94.0.4606.61,,,2021-10-04 14:29:13,2021-10-04 14:29:15,2.095s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 94.0.4606.61,,,2021-10-04 14:29:16,2021-10-04 14:29:18,2.734s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""), STOP_ON_FAILURE)",Chrome 94.0.4606.61,,,2021-10-04 14:29:18,2021-10-04 14:29:20,1.311s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 94.0.4606.61,,,2021-10-04 14:29:20,2021-10-04 14:29:21,1.030s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 94.0.4606.61,,,2021-10-04 14:29:21,2021-10-04 14:29:21,0.576s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 94.0.4606.61,,,2021-10-04 14:29:21,2021-10-04 14:29:21,0.304s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 94.0.4606.61,,,2021-10-04 14:29:21,2021-10-04 14:29:23,1.197s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 94.0.4606.61,,,2021-10-04 14:29:23,2021-10-04 14:29:23,0.627s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Announcements""), 0)",Chrome 94.0.4606.61,,,2021-10-04 14:29:23,2021-10-04 14:29:24,0.774s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Schedule Walkthrough""), 0)",Chrome 94.0.4606.61,,,2021-10-04 14:29:24,2021-10-04 14:29:24,0.262s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Apply to Rent""), 0)",Chrome 94.0.4606.61,,,2021-10-04 14:29:24,2021-10-04 14:29:25,0.263s,PASSED
closeBrowser(),Chrome 94.0.4606.61,,,2021-10-04 14:29:25,2021-10-04 14:29:25,0.121s,PASSED
,,,,,,,
