Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner1,Chrome 95.0.4638.54,,,2021-11-01 14:57:49,2021-11-01 15:00:47,2m - 57.915s,FAILED
,,,,,,,
Test Cases/Owner/Activate listing,Chrome 95.0.4638.54,,,2021-11-01 14:57:49,2021-11-01 14:58:20,30.822s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:57:50,2021-11-01 14:57:52,2.147s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 14:57:52,2021-11-01 14:57:58,5.893s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:57:58,2021-11-01 14:57:59,1.505s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 14:57:59,2021-11-01 14:58:03,3.874s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 14:58:03,2021-11-01 14:58:05,1.992s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-11-01 14:58:05,2021-11-01 14:58:07,1.921s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:07,2021-11-01 14:58:09,2.032s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:09,2021-11-01 14:58:12,3.249s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_ActivateDeactivate a Listing""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:12,2021-11-01 14:58:14,2.009s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listings/div_Select a Listing to ActivateDeactivate__a64143""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:14,2021-11-01 14:58:17,2.238s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Deactivated""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:17,2021-11-01 14:58:18,1.521s,PASSED
"click(findTestObject(""Object Repository/Page_ActivateDeactivate Listing/label_Activated""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:18,2021-11-01 14:58:20,2.028s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 14:58:20,2021-11-01 14:58:20,0.115s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 95.0.4638.54,,,2021-11-01 14:58:20,2021-11-01 14:59:01,40.349s,FAILED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:58:20,2021-11-01 14:58:21,0.960s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 14:58:21,2021-11-01 14:58:25,3.389s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:25,2021-11-01 14:58:25,0.448s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 14:58:25,2021-11-01 14:58:26,0.934s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 14:58:26,2021-11-01 14:58:27,0.415s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:27,2021-11-01 14:58:27,0.495s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:27,2021-11-01 14:58:28,1.068s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add an Announcement""))",Chrome 95.0.4638.54,,,2021-11-01 14:58:28,2021-11-01 14:59:01,32.469s,FAILED
,,,,,,,
Test Cases/Owner/Add Fees,Chrome 95.0.4638.54,,,2021-11-01 14:59:01,2021-11-01 14:59:10,9.753s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:59:01,2021-11-01 14:59:02,1.095s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:02,2021-11-01 14:59:05,2.711s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:05,2021-11-01 14:59:05,0.483s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:05,2021-11-01 14:59:06,0.778s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 14:59:06,2021-11-01 14:59:06,0.522s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-11-01 14:59:06,2021-11-01 14:59:07,0.278s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:07,2021-11-01 14:59:08,1.208s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add Fees""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:08,2021-11-01 14:59:09,1.309s,PASSED
"click(findTestObject(""Object Repository/Page_Add Additional Fees/button_Add Fee""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:09,2021-11-01 14:59:10,1.116s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 14:59:10,2021-11-01 14:59:10,0.109s,PASSED
,,,,,,,
Test Cases/Owner/Add listing,Chrome 95.0.4638.54,,,2021-11-01 14:59:10,2021-11-01 14:59:37,26.219s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:59:10,2021-11-01 14:59:11,0.885s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:11,2021-11-01 14:59:17,5.983s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:17,2021-11-01 14:59:18,0.520s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:18,2021-11-01 14:59:19,0.884s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""p4y+y39Ir5MSxNs1t5lTZQ=="")",Chrome 95.0.4638.54,,,2021-11-01 14:59:19,2021-11-01 14:59:19,0.413s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:19,2021-11-01 14:59:19,0.294s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Email Password Sign-In Remember meForgo_94f557""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:19,2021-11-01 14:59:20,0.694s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 14:59:20,2021-11-01 14:59:21,0.395s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:21,2021-11-01 14:59:21,0.276s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 14:59:21,2021-11-01 14:59:21,0.113s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:59:21,2021-11-01 14:59:22,1.024s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:22,2021-11-01 14:59:26,4.199s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:26,2021-11-01 14:59:27,0.436s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:27,2021-11-01 14:59:27,0.825s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 14:59:27,2021-11-01 14:59:28,0.417s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-11-01 14:59:28,2021-11-01 14:59:28,0.372s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:28,2021-11-01 14:59:30,1.298s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add a Listing""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:30,2021-11-01 14:59:31,1.127s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Add a Listing_address""), ""Katalon Test"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:31,2021-11-01 14:59:32,1.167s,PASSED
"click(findTestObject(""Object Repository/Page_Add Listing/input_Add a Listing_type""))",Chrome 95.0.4638.54,,,2021-11-01 14:59:32,2021-11-01 14:59:32,0.296s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Apartment_rent""), ""500"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:32,2021-11-01 14:59:33,0.535s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Apartment_bedrooms""), ""4"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:33,2021-11-01 14:59:33,0.544s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Listing/input_Apartment_damage""), ""300"")",Chrome 95.0.4638.54,,,2021-11-01 14:59:33,2021-11-01 14:59:34,0.562s,PASSED
