Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant without Property,Chrome 91.0.4472.114,,,2021-07-15 19:07:56,2021-07-15 19:09:21,1m - 25.689s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 91.0.4472.114,,,2021-07-15 19:07:56,2021-07-15 19:08:12,16.223s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 19:07:56,2021-07-15 19:07:58,2.039s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 19:07:58,2021-07-15 19:08:09,10.152s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 19:08:09,2021-07-15 19:08:09,0.622s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-15 19:08:09,2021-07-15 19:08:10,0.863s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 19:08:10,2021-07-15 19:08:10,0.362s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 19:08:10,2021-07-15 19:08:11,0.314s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 91.0.4472.114,,,2021-07-15 19:08:11,2021-07-15 19:08:12,1.507s,PASSED
closeBrowser(),Chrome 91.0.4472.114,,,2021-07-15 19:08:12,2021-07-15 19:08:12,0.110s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Not Renting),Chrome 91.0.4472.114,,,2021-07-15 19:08:12,2021-07-15 19:08:22,10.104s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 19:08:12,2021-07-15 19:08:13,0.934s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 19:08:13,2021-07-15 19:08:15,1.806s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""), STOP_ON_FAILURE)",Chrome 91.0.4472.114,,,2021-07-15 19:08:15,2021-07-15 19:08:17,2.129s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-15 19:08:17,2021-07-15 19:08:18,0.809s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 19:08:18,2021-07-15 19:08:19,0.425s,PASSED
