Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant without Property,Chrome 91.0.4472.114,,,2021-07-15 19:04:35,2021-07-15 19:07:42,3m - 7.320s,FAILED
,,,,,,,
Test Cases/Sign in,Chrome 91.0.4472.114,,,2021-07-15 19:04:35,2021-07-15 19:04:48,13.079s,PASSED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 19:04:36,2021-07-15 19:04:38,2.025s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 19:04:38,2021-07-15 19:04:43,5.710s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 19:04:43,2021-07-15 19:04:45,1.839s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-15 19:04:45,2021-07-15 19:04:46,1.022s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 19:04:46,2021-07-15 19:04:47,0.367s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 19:04:47,2021-07-15 19:04:47,0.416s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 91.0.4472.114,,,2021-07-15 19:04:47,2021-07-15 19:04:48,1.311s,PASSED
closeBrowser(),Chrome 91.0.4472.114,,,2021-07-15 19:04:48,2021-07-15 19:04:48,0.110s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Not Renting),Chrome 91.0.4472.114,,,2021-07-15 19:04:48,2021-07-15 19:05:48,59.064s,FAILED
"openBrowser("""")",Chrome 91.0.4472.114,,,2021-07-15 19:04:49,2021-07-15 19:04:50,0.932s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 91.0.4472.114,,,2021-07-15 19:04:50,2021-07-15 19:04:59,9.110s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""), STOP_ON_FAILURE)",Chrome 91.0.4472.114,,,2021-07-15 19:04:59,2021-07-15 19:05:00,1.798s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 91.0.4472.114,,,2021-07-15 19:05:00,2021-07-15 19:05:04,3.849s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 91.0.4472.114,,,2021-07-15 19:05:04,2021-07-15 19:05:06,1.960s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 91.0.4472.114,,,2021-07-15 19:05:06,2021-07-15 19:05:08,1.929s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 91.0.4472.114,,,2021-07-15 19:05:08,2021-07-15 19:05:10,2.008s,PASSED
