Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner,Chrome 89.0.4389.82,,,2021-03-14 11:57:09,2021-03-14 12:01:08,3m - 59.760s,FAILED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 89.0.4389.82,,,2021-03-14 11:57:09,2021-03-14 11:57:27,18.152s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 11:57:09,2021-03-14 11:57:11,2.114s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:11,2021-03-14 11:57:23,11.027s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:23,2021-03-14 11:57:24,1.163s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:24,2021-03-14 11:57:25,0.984s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 11:57:25,2021-03-14 11:57:25,0.355s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:25,2021-03-14 11:57:25,0.315s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:25,2021-03-14 11:57:27,1.329s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:27,2021-03-14 11:57:27,0.467s,PASSED
closeBrowser(),Chrome 89.0.4389.82,,,2021-03-14 11:57:27,2021-03-14 11:57:27,0.118s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 89.0.4389.82,,,2021-03-14 11:57:27,2021-03-14 11:57:52,24.963s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 11:57:27,2021-03-14 11:57:28,1.026s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:28,2021-03-14 11:57:41,12.413s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:41,2021-03-14 11:57:43,1.642s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:43,2021-03-14 11:57:44,1.050s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 11:57:44,2021-03-14 11:57:44,0.333s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 89.0.4389.82,,,2021-03-14 11:57:44,2021-03-14 11:57:44,0.406s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:44,2021-03-14 11:57:45,1.117s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:45,2021-03-14 11:57:46,0.670s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add an Announcement""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:46,2021-03-14 11:57:48,1.593s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon Test"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:48,2021-03-14 11:57:49,1.294s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/textarea_Add an Announcement_announcement""), ""Hello this is a Katalon test"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:49,2021-03-14 11:57:50,0.779s,PASSED
"click(findTestObject(""Object Repository/Page_Add Announcement/button_Add Announcement""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:50,2021-03-14 11:57:50,0.526s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/button_Katalon Test""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:50,2021-03-14 11:57:51,0.940s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:51,2021-03-14 11:57:52,0.298s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:52,2021-03-14 11:57:52,0.277s,PASSED
"click(findTestObject(""Object Repository/Page_Announcements/p_Hello this is a Katalon test""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:52,2021-03-14 11:57:52,0.277s,PASSED
closeBrowser(),Chrome 89.0.4389.82,,,2021-03-14 11:57:52,2021-03-14 11:57:52,0.115s,PASSED
,,,,,,,
Test Cases/Owner/Edit Announcement,Chrome 89.0.4389.82,,,2021-03-14 11:57:52,2021-03-14 11:58:35,42.964s,FAILED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 11:57:52,2021-03-14 11:57:53,0.957s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:53,2021-03-14 11:57:58,4.416s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-14 11:57:58,2021-03-14 11:57:59,1.422s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-14 11:57:59,2021-03-14 11:58:00,0.924s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-14 11:58:00,2021-03-14 11:58:01,0.726s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 89.0.4389.82,,,2021-03-14 11:58:01,2021-03-14 11:58:01,0.280s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-14 11:58:01,2021-03-14 11:58:02,1.109s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-14 11:58:02,2021-03-14 11:58:03,0.472s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Update an Announcement""))",Chrome 89.0.4389.82,,,2021-03-14 11:58:03,2021-03-14 11:58:35,32.466s,FAILED
,,,,,,,
Test Cases/Owner/Delete Announcement,Chrome 89.0.4389.82,,,2021-03-14 11:58:35,2021-03-14 11:58:50,15.024s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-14 11:58:35,2021-03-14 11:58:36,1.106s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-14 11:58:36,2021-03-14 11:58:42,5.644s,PASSED
