Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner2,Chrome 95.0.4638.54,,,2021-11-01 15:09:56,2021-11-01 15:12:07,2m - 11.153s,FAILED
,,,,,,,
Test Cases/Owner/Mark Rent as Paid,Chrome 95.0.4638.54,,,2021-11-01 15:09:56,2021-11-01 15:10:11,14.374s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 15:09:57,2021-11-01 15:09:59,2.133s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 15:09:59,2021-11-01 15:10:02,3.559s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:02,2021-11-01 15:10:03,0.747s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 15:10:03,2021-11-01 15:10:04,0.964s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 15:10:04,2021-11-01 15:10:04,0.379s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:04,2021-11-01 15:10:05,0.413s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:05,2021-11-01 15:10:06,1.439s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Mark Rent as Paid""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:06,2021-11-01 15:10:09,2.419s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/input_Mark Rent as Paid_fees""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:09,2021-11-01 15:10:10,1.016s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/input_Mark Rent as Paid_fees""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:10,2021-11-01 15:10:10,0.480s,PASSED
"click(findTestObject(""Object Repository/Page_Mark Rent as Paid/button_Mark Rent as Paid""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:10,2021-11-01 15:10:11,0.402s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 15:10:11,2021-11-01 15:10:11,0.130s,PASSED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 95.0.4638.54,,,2021-11-01 15:10:11,2021-11-01 15:10:19,8.403s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 15:10:11,2021-11-01 15:10:12,1.043s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 15:10:12,2021-11-01 15:10:15,3.310s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:15,2021-11-01 15:10:16,0.448s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 15:10:16,2021-11-01 15:10:17,0.936s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 15:10:17,2021-11-01 15:10:17,0.434s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:17,2021-11-01 15:10:17,0.298s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:17,2021-11-01 15:10:18,1.107s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:18,2021-11-01 15:10:19,0.555s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 15:10:19,2021-11-01 15:10:19,0.118s,PASSED
,,,,,,,
Test Cases/Owner/Rent log,Chrome 95.0.4638.54,,,2021-11-01 15:10:19,2021-11-01 15:10:33,14.089s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 15:10:19,2021-11-01 15:10:20,0.928s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 15:10:20,2021-11-01 15:10:26,6.113s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:26,2021-11-01 15:10:27,0.431s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 15:10:27,2021-11-01 15:10:28,0.829s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 15:10:28,2021-11-01 15:10:28,0.421s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 95.0.4638.54,,,2021-11-01 15:10:28,2021-11-01 15:10:28,0.290s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:28,2021-11-01 15:10:30,1.478s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Rent Log""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:30,2021-11-01 15:10:31,1.291s,PASSED
"click(findTestObject(""Object Repository/Page_Payment History/div_Payment History""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:31,2021-11-01 15:10:32,0.900s,PASSED
"click(findTestObject(""Object Repository/Page_Payment History/h2_nstoryradford.edu""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:32,2021-11-01 15:10:32,0.507s,PASSED
"click(findTestObject(""Object Repository/Page_Payment History/div_nstoryradford.eduThu Mar 18 2021Method _7d05a2""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:32,2021-11-01 15:10:33,0.320s,PASSED
"click(findTestObject(""Object Repository/Page_Payment History/button_Thu Mar 18 2021""))",Chrome 95.0.4638.54,,,2021-11-01 15:10:33,2021-11-01 15:10:33,0.305s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 15:10:33,2021-11-01 15:10:33,0.114s,PASSED
,,,,,,,
Test Cases/Owner/Testing Delete (but not removing),Chrome 95.0.4638.54,,,2021-11-01 15:10:33,2021-11-01 15:10:49,16.067s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 15:10:33,2021-11-01 15:10:34,0.925s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 15:10:34,2021-11-01 15:10:43,8.639s,PASSED
