Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Owner,Chrome 89.0.4389.82,,,2021-03-13 14:06:24,2021-03-13 14:10:23,3m - 58.958s,FAILED
,,,,,,,
Test Cases/Owner/Owner Portal,Chrome 89.0.4389.82,,,2021-03-13 14:06:24,2021-03-13 14:06:42,17.500s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-13 14:06:25,2021-03-13 14:06:27,2.225s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-13 14:06:27,2021-03-13 14:06:37,9.783s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:37,2021-03-13 14:06:38,1.262s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-13 14:06:38,2021-03-13 14:06:39,1.134s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-13 14:06:39,2021-03-13 14:06:40,0.354s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:40,2021-03-13 14:06:40,0.426s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:40,2021-03-13 14:06:41,1.444s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:41,2021-03-13 14:06:42,0.477s,PASSED
closeBrowser(),Chrome 89.0.4389.82,,,2021-03-13 14:06:42,2021-03-13 14:06:42,0.116s,PASSED
,,,,,,,
Test Cases/Owner/Add Announcement,Chrome 89.0.4389.82,,,2021-03-13 14:06:42,2021-03-13 14:07:00,17.988s,PASSED
"openBrowser("""")",Chrome 89.0.4389.82,,,2021-03-13 14:06:42,2021-03-13 14:06:43,1.227s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 89.0.4389.82,,,2021-03-13 14:06:43,2021-03-13 14:06:47,3.905s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:47,2021-03-13 14:06:50,2.567s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""owner@radford.edu"")",Chrome 89.0.4389.82,,,2021-03-13 14:06:50,2021-03-13 14:06:51,0.897s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 89.0.4389.82,,,2021-03-13 14:06:51,2021-03-13 14:06:51,0.334s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), Keys.chord(ENTER))",Chrome 89.0.4389.82,,,2021-03-13 14:06:51,2021-03-13 14:06:52,0.404s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:52,2021-03-13 14:06:53,1.419s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:53,2021-03-13 14:06:53,0.499s,PASSED
"click(findTestObject(""Object Repository/Page_Owner Portal/h4_Add an Announcement""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:53,2021-03-13 14:06:55,1.654s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/input_Add an Announcement_title""), ""Katalon Test"")",Chrome 89.0.4389.82,,,2021-03-13 14:06:55,2021-03-13 14:06:56,0.900s,PASSED
"setText(findTestObject(""Object Repository/Page_Add Announcement/textarea_Add an Announcement_announcement""), ""Hello this is a Katalon test"")",Chrome 89.0.4389.82,,,2021-03-13 14:06:56,2021-03-13 14:06:57,0.973s,PASSED
"click(findTestObject(""Object Repository/Page_Add Announcement/button_Add Announcement""))",Chrome 89.0.4389.82,,,2021-03-13 14:06:57,2021-03-13 14:06:58,1.251s,PASSED
