Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tenant without Property,Chrome 95.0.4638.54,,,2021-11-01 14:48:20,2021-11-01 14:49:43,1m - 23.134s,PASSED
,,,,,,,
Test Cases/Tenant/View Tenant Portal (Not Renting),Chrome 95.0.4638.54,,,2021-11-01 14:48:20,2021-11-01 14:48:39,18.852s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:48:21,2021-11-01 14:48:23,2.312s,PASSED
"navigateToUrl(""https://managing-made-easier.web.app/"")",Chrome 95.0.4638.54,,,2021-11-01 14:48:23,2021-11-01 14:48:33,10.358s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Sign-In""), STOP_ON_FAILURE)",Chrome 95.0.4638.54,,,2021-11-01 14:48:33,2021-11-01 14:48:34,0.773s,PASSED
"setText(findTestObject(""Object Repository/Page_Sign-In/input__txtEmail""), ""test123@radford.edu"")",Chrome 95.0.4638.54,,,2021-11-01 14:48:34,2021-11-01 14:48:35,0.909s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Sign-In/input__txtPassword""), ""8SQVv/p9jVScEs4/2CZsLw=="")",Chrome 95.0.4638.54,,,2021-11-01 14:48:35,2021-11-01 14:48:36,0.373s,PASSED
"click(findTestObject(""Object Repository/Page_Sign-In/button_Sign-In""))",Chrome 95.0.4638.54,,,2021-11-01 14:48:36,2021-11-01 14:48:36,0.416s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Sign-In/div_Sign-in Successful You will be redirect_b31683""), 0)",Chrome 95.0.4638.54,,,2021-11-01 14:48:36,2021-11-01 14:48:37,1.116s,PASSED
"click(findTestObject(""Object Repository/Page_Home/a_Portal""))",Chrome 95.0.4638.54,,,2021-11-01 14:48:37,2021-11-01 14:48:38,0.642s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Announcements""), 0)",Chrome 95.0.4638.54,,,2021-11-01 14:48:38,2021-11-01 14:48:38,0.700s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Schedule Walkthrough""), 0)",Chrome 95.0.4638.54,,,2021-11-01 14:48:38,2021-11-01 14:48:39,0.369s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Tenant Portal/div_Apply to Rent""), 0)",Chrome 95.0.4638.54,,,2021-11-01 14:48:39,2021-11-01 14:48:39,0.462s,PASSED
closeBrowser(),Chrome 95.0.4638.54,,,2021-11-01 14:48:39,2021-11-01 14:48:39,0.116s,PASSED
,,,,,,,
Test Cases/Tenant/Tenant View Announcements,Chrome 95.0.4638.54,,,2021-11-01 14:48:39,2021-11-01 14:48:53,13.955s,PASSED
"openBrowser("""")",Chrome 95.0.4638.54,,,2021-11-01 14:48:40,2021-11-01 14:48:41,1.110s,PASSED
